mint_time,token,mint_amount_tokens,mint_to,datum_hash,atom_hash,validator_count,match_status,candidate_count,mint_amount_mcell_equivalent
2024-09-30T09:26:18,CELL,68.42194644805609,Rj7J7MiX2bWy8sNyWpH97LG7zXHoqMLRtv9ttf9n5AvNqnPV5SrFsWaEQUSxwwuAqFJkTANy3zrG8i4V8BninGBtFoo5qt734HHehMjJ,0x96A41CE03E3F90306125EB424929AB47E928421104A636EAAE2D1CC1CA90139D,0x75B9FB2B910957D213542CF7F407099A175576EB85C66F9482E6E49E9EA09031,7.0,unmatched,0,0.06842194644805609
2024-10-07T06:42:15,CELL,68.28907173678131,Rj7J7MiX2bWy8sNyWpH97LG7zXHoqMLRtv9ttf9n5AvNqnPV5SrFsWaEQUSxwwuAqFJkTANy3zrG8i4V8BninGBtFoo5qt734HHehMjJ,0x9AB524613B6799B0BEA6546D73E65031BC92B3C5E96BB3CE25CEA9FB70FF9881,0x4DC981624D800B02B9C132E78E7311F1B65A24CBEBCF7692C9FE0C95A9139EBA,7.0,unmatched,0,0.06828907173678131
2025-02-18T01:16:42,CELL,68.10964769287274,Rj7J7MiX2bWy8sNyYsSvbvvM1yXMYXzDpL8hgTJK2BcVTcpTZ1remLVcFCmninbpr63AfNv1jZBRSq4AMgr8fbyoMwEPbFYYSW9k5gP1,0x769DBCB45223DDA6239C8B6A692321F0727101E6D0F6DC41722A3344DE8968EE,0xCC46D2F394D1E50FD872C18051614D1FC86A8FE38B8973A62F2A4E1DE9B921C4,6.0,unmatched,0,0.06810964769287274
2024-08-31T07:18:18,CELL,67.25014176294005,Rj7J7MiX2bWy8sNya9mf9KkramkCjJ7FgULwiCJjRnvwQgDtrnPrTSKyhLbngPWHZFNf5V4AADiQaux6J46KMUEuNb3nkS23BTCbgLNX,0x657BF53DE51A86F0837F6E22C9745F40A992B7DC54DB2B176FA472396F20874E,0x368357C07758631832B769AAA3CB00E4A1CB94A50A29BFDFD657A2635C31DC27,5.0,unmatched,0,0.06725014176294004
2024-12-16T14:41:27,CELL,66.95616650295108,Rj7J7MiX2bWy8sNyWpH97LG7zXHoqMLRtv9ttf9n5AvNqnPV5SrFsWaEQUSxwwuAqFJkTANy3zrG8i4V8BninGBtFoo5qt734HHehMjJ,0x2F7FD335F94AABB1FA25A450185BE6B5FE9E34B28D793B8D37F4808446F2EEBB,0x0C637BF6782B17B668D9DB6F044D5BB2A499D68D617AE83C7F22DB446712312B,7.0,unmatched,0,0.06695616650295108
2024-12-05T09:01:23,CELL,66.95019867783462,Rj7J7MiX2bWy8sNyWpH97LG7zXHoqMLRtv9ttf9n5AvNqnPV5SrFsWaEQUSxwwuAqFJkTANy3zrG8i4V8BninGBtFoo5qt734HHehMjJ,0x8FA602E71A7E94AB3D7A852FD63DC237CB7A7C06A5BA003A71A19DD665866B9A,0xEB9BB29A26979CA7A47E5AF117D48C6DDB7D79026FFFD08CBCFD2713DA6DA629,6.0,unmatched,0,0.06695019867783462
2024-11-25T10:07:57,CELL,66.22547505943974,Rj7J7MiX2bWy8sNyatJ9oF119D3hZ1rDrpnwZsQ5HAF8k2hRtb2aSwRiu37tw8WmtGD3bPiMzF6nwEVGATbH7RMhkQZkuNDxFz3oNsNj,0xFB934E2522DD2FE404255D3C6C60AC0700ECF91436658E3F60EBF617AB295861,0xF5D9127FAAB5E684B7E6748C7838AB84B7EE507FC4367DA429BAB7790AEBA552,8.0,unmatched,0,0.06622547505943975
2024-12-07T21:06:58,CELL,65.73082748313999,Rj7J7MiX2bWy8sNya9DU4fwU9tvioJtd2tjNpW4RcwhV1dUc7oUWK4znw3Q7HZxtT7PgZsd2bzEWZNQCwRakcuy84sTcwwQ9eNpV31WS,0x928AD1DAAC82533567D3BBA6E446EF546E861FB4C721B4A1A1361A8EA66895E5,0x47A0DE1CCA2461A35A2E15D4E8B3D8FAB33B97C95598C538336B6986F021F09F,7.0,unmatched,0,0.06573082748313999
2025-03-13T14:18:39,CELL,65.30345032350172,Rj7J7MiX2bWy8sNyYGgPafZJwNLapXVSmLGM5ZqCy7qwiCmAf2uq2mHFGJRf6Fj5WrKC1pirafv3AUjUtsbSWp7R7SsS2V1rMhQZTytj,0xE84A450DE1EE055D1F9B9D3FFF15961D1D0B5966E8B2EE19AD5EA7FC7C0DCFF0,0x739F4E3794C12FC8F74D410351E1007B11F2B6F17D8C0D2B080688A06580D17B,7.0,unmatched,0,0.06530345032350172
2024-10-22T06:15:46,CELL,65.10627084794659,Rj7J7MiX2bWy8sNyYz7ZDu4jcAfGnkqxsSb26QoPuJH4EcdFDpVv7DAM2XqW3ENkiRPtwFCMByrdG73zNLmMjVvGbcBKHbEYZXyBEYHc,0x4D6B94F98E82AC0E47DC53A389B25534B869F40C41A1630C95F16BA2786B6B98,0xBBC360F2652F2CCD063B826D68ABE47BE92B7B59FE4C9EDBAC71E60C54F649ED,7.0,unmatched,0,0.0651062708479466
2024-09-30T06:56:24,CELL,65.08370398265326,Rj7J7MiX2bWy8sNya9DU4fwU9tvioJtd2tjNpW4RcwhV1dUc7oUWK4znw3Q7HZxtT7PgZsd2bzEWZNQCwRakcuy84sTcwwQ9eNpV31WS,0xD4746F648993BAD6D2C3DA31D148A4291C765979F7AEE25E0B268201B6C2D87D,0xBB88EC999FD3DBC931FDD5A967D15AEE2BF3B3D617913B86020F2C3A49F95240,8.0,unmatched,0,0.06508370398265326
2025-03-15T18:16:39,CELL,64.94082302279608,Rj7J7MiX2bWy8sNya9DU4fwU9tvioJtd2tjNpW4RcwhV1dUc7oUWK4znw3Q7HZxtT7PgZsd2bzEWZNQCwRakcuy84sTcwwQ9eNpV31WS,0x5F7B0CB9C65F85388A0A214698313C2776CBD9B829192777E8E9D576802F1C36,0xE468C2ACB7DF083E4A9577F992DCD17AE1F51B1D5D605035B35777EC2A13C664,8.0,unmatched,0,0.06494082302279608
2024-12-05T14:08:28,CELL,64.87319336801893,Rj7J7MiX2bWy8sNyZqRQDdfyted4g2ZZbFud3dUAVJP7Nk13nZrdWF59qUyXjFu7HfZ1esxVutNCBqxt7XinWe1gPciaKgNbpP1Z4hUh,0x5D055FB512465BF50B31CE70C7C1F1314D53C2434E811985C64C4DF98AC7E080,0x360AA9DC48FDEA0900D3F6EB6EB88917D52302C93896B30C1C0CE691AB9F3D95,7.0,unmatched,0,0.06487319336801893
2024-11-24T14:09:24,CELL,64.81128783431343,Rj7J7MiX2bWy8sNyZmNxsSPECMCjdmXjxDgWN2mfrbfjsQ6MJ6RyVmpW2JaE2Korrf4h5qwqavKGVnFuYk3FzsW9MtH7A9j8tyBH7KtM,0x5A7DAB54C80562A32BAFCF4FC75AFB26C008DAF789EDCCE8A4C03351E9C24337,0x43D68ABA30B3E93B3770926E50E9CFA3D60F4CD5BDCF850A3163631025186ADF,8.0,unmatched,0,0.06481128783431343
2025-05-12T06:19:00,CELL,64.525370733613,Rj7J7MiX2bWy8sNyatJ9oF119D3hZ1rDrpnwZsQ5HAF8k2hRtb2aSwRiu37tw8WmtGD3bPiMzF6nwEVGATbH7RMhkQZkuNDxFz3oNsNj,0xA7B5E368DE57F2A2DDE29970FFAD752C88A4159CC3C56B667D18CE2DF27CABA6,0x15027D189B4079EFD58E7D788E293D246F8E04A28618379D5D9B7EA3DE6FD493,6.0,unmatched,0,0.064525370733613
2025-05-25T02:23:42,CELL,64.38634934955631,Rj7J7MiX2bWy8sNyYQcimdpJPuJScRDmh18VqZTTGgrhD7TMZNrhZmCAdzZK51PyTQa3S2y86EASy9S4Mhi75yMySsKmFBXKd1AJZxi7,0x5B4EB0DCD0A0A5C6917967EEF6DCB64716932C5C48AA95BFF67C025A64740CA6,0x30D48F89D7646BD1FFEE02DB9C069EC8654E31635A36E4A32A123206AC649B79,8.0,unmatched,0,0.06438634934955631
2024-08-23T21:20:30,CELL,64.24399157445681,Rj7J7MiX2bWy8sNyZzSczn6k1pBjU5khFFvux7pFcP2zmotydGb6ZEmy4csMMnyfZiV5BpCPzZoRXhAQryf6WQJVmEka11yWhkShT5QU,0xAD4FBD512BDE17D78C8B437981F2BE556373F8A1F5E181F44793534540173989,0xB72F8F53EF087E1DDD3103FB9C7844050DA305C6E1A852E83857B27D1FE273E2,5.0,unmatched,0,0.06424399157445682
2024-12-27T05:24:25,CELL,64.01326975608397,Rj7J7MiX2bWy8sNyXEmkC6VGjzCYDm4AzSeSvFmiQS47Qva64h1VkH4tRL2M4VQ7LkQfdQbR78ZhtsjPFEN5jrtVpxCYzoFNWLindcMn,0xF8B7F66046E863956C7736A4F3B9895176D3356E396B00EAB0251E50F42ADE7B,0xF5B3CE0C605FC0DC0164B9B624547F46E96C95462E0F149E7526AB6858B39181,8.0,unmatched,0,0.06401326975608397
2025-01-05T08:14:50,CELL,63.79385,Rj7J7MiX2bWy8sNyZYsjJV3CeF6UTVydaBYvAUCUT89ceGvK2ypvV5AHQf9EyqgaQ6FyPuj249kNpp1v3RzQRmrQuvxPvmSA9PR3ezJZ,0x03D14133D5C457A40D59DC46B2982E844EAEA1975CA65176461C75E9F4EA45FC,0xF5F247831CEACF2952E1A57F7258E4ECD53EBFEB48FC93977DB0CEFA1E523664,6.0,unmatched,0,0.06379385
2024-10-02T10:22:47,CELL,63.74744779782679,Rj7J7MiX2bWy8sNybR3oe1YQYQaXWkpykm3oUHUYHqDmB9SaKu7cTJBLxFzsptRzYfAbnV6guf6TkAJgnkLJprAmLXFYcHPP2H7fXZCz,0x3B2EA47AA7BD919C06B4AD5121631B0B9D5E5DCD4082E5032B771A783DBC75CB,0x9B0E3C6124111205D46DC876973324F0338E427E6EF30C43704B388889F91F98,7.0,unmatched,0,0.06374744779782679
2024-12-05T20:55:26,CELL,63.72705118497264,Rj7J7MiX2bWy8sNyYpdJSNny57aAEu9grefCHzq95qhNNWmdLVXTdTZyCVC3JE5Gyx9yib7m3BGkroLUisvApVLnHpyhS44q9X7WWkfR,0x664514E175E72F847EB79E4FAE7D3CDEAC12F4AFDBA9A4AF09311EC968558EBD,0xF301D32EF4FF28F6C0DDD689D10A1B6D2C96D12B546A986A6D48750C5F67BA5E,6.0,unmatched,0,0.06372705118497264
2024-08-23T21:14:24,CELL,63.259554982063044,Rj7J7MiX2bWy8sNyZzSczn6k1pBjU5khFFvux7pFcP2zmotydGb6ZEmy4csMMnyfZiV5BpCPzZoRXhAQryf6WQJVmEka11yWhkShT5QU,0x761410B76AA9BDDE1974B94BF23B5D9E776993746B18B9D1339DF0E81A1AB069,0xC952D1A71CBDD8D47073B53EB46D99D2ABBEFCB5ADF43EBD4D0CAEEB57F643E9,6.0,unmatched,0,0.06325955498206304
2025-01-31T16:06:30,CELL,63.06222463318201,Rj7J7MiX2bWy8sNya9DU4fwU9tvioJtd2tjNpW4RcwhV1dUc7oUWK4znw3Q7HZxtT7PgZsd2bzEWZNQCwRakcuy84sTcwwQ9eNpV31WS,0xC555935942A716E2430EBA5056F2BD4119FB82D61B566153CC2CF62FE160F4B3,0xCFE72C0BE0695C42FB5742304C4BD35781CCDC2138FDDB4C0BBB3B5EF81EE742,8.0,unmatched,0,0.063062224633182
2025-04-01T11:42:56,CELL,62.96079613552918,Rj7J7MiX2bWy8sNyXXD8tViFVReDcr4DcR693DoBQxxiUnuTB6oAwFPWrw3DbQav1iidUpackgWAFrxSqegd1okkeBpacasQ4MaBr8AX,0x1FFF7A947B63987C85D98EDED9E046379524CCF067F65F0A6086896E2413C010,0xDB0E6E22927634698BE27DADA3C659149BC0692159F5861EC93AA64448005DE3,8.0,unmatched,0,0.06296079613552918
2024-12-18T21:01:28,CELL,62.95074182022645,Rj7J7MiX2bWy8sNyac4kEUqpyLRCdQoYZsnnciAVgAy9cqQYBfpizXfdVUGtiPaeGANBfTARFBKsmiCrMyzDiDx4ac5d458vNAaTVB7Y,0xFB9B591BECD68730FE02771CA75F322558562881456535D271C5464D96AECCBE,0x2712C3C26FB3B3C337EBC19ABE3C37DA2385BDDAB8558C910EEC747626260DE0,7.0,unmatched,0,0.06295074182022645
2025-01-15T09:26:23,CELL,62.74021755472151,Rj7J7MiX2bWy8sNyac4kEUqpyLRCdQoYZsnnciAVgAy9cqQYBfpizXfdVUGtiPaeGANBfTARFBKsmiCrMyzDiDx4ac5d458vNAaTVB7Y,0x42CD30292F1CF8C46C4811ACAE4A848D3547A376BFB78CD5D8BED5860E945049,0x1909F83A7667CBB1765D8BECA2506755BB3E3DBB3C0985A76DF83136E9F960E2,6.0,unmatched,0,0.0627402175547215
2024-12-18T21:03:10,CELL,62.698021635061316,Rj7J7MiX2bWy8sNyac4kEUqpyLRCdQoYZsnnciAVgAy9cqQYBfpizXfdVUGtiPaeGANBfTARFBKsmiCrMyzDiDx4ac5d458vNAaTVB7Y,0xB1B8846B7FD71270989EC32B0DFC5F2445261D2B9B18B25D32C6132507AABEC9,0x55EFF746128A17EA899F6F47F33C9C988F229A43530BC094137025E9F0736FF8,7.0,unmatched,0,0.06269802163506132
2024-09-18T16:49:54,CELL,62.684876290300984,Rj7J7MiX2bWy8sNyZmNxsSPECMCjdmXjxDgWN2mfrbfjsQ6MJ6RyVmpW2JaE2Korrf4h5qwqavKGVnFuYk3FzsW9MtH7A9j8tyBH7KtM,0xC74F7D0976427F144D8667D76FF6CCC144D57CCD555C0CA83455745FA897F31D,0xC75BE92237740E68033FE6704F73DFADA5F048DB576B3F74FB8D9F834B62DA8E,7.0,unmatched,0,0.06268487629030098
2025-02-13T09:22:50,CELL,62.659472011685665,Rj7J7MiX2bWy8sNyXXD8tViFVReDcr4DcR693DoBQxxiUnuTB6oAwFPWrw3DbQav1iidUpackgWAFrxSqegd1okkeBpacasQ4MaBr8AX,0xA0A693A65F380DE69D510F1F1FF4A0A46F76ABE9B2839B308E2D73988CB1B8DF,0xD0805EC1090BBB6E34170C2A07F58208DD9D284D0A0D8372C86249107ED83D7C,6.0,unmatched,0,0.06265947201168566
2024-11-05T23:31:20,CELL,62.5,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x60C1BE27DCDD99615C87F671442FEB6F5797D1A19682C650DFEF850ABC106114,0x9CF7BD8056DADDCF9182E688B640324F8A285E5B78251CA58BFE4A20F442FAD6,7.0,unmatched,0,0.0625
2024-10-29T03:25:57,CELL,62.5,Rj7J7MiX2bWy8sNyaC8cJEQzWDxnQLpTQQkd7u3Cj961XNnbLTr9uSGFXtmUhjPyARmS1RCjnpp66PdXX3yZHHMD3kKbMoKumN3Zgy7k,0x9995FE0F6CE97010D2B40C6E985460403EA8F8F2EF3F09EE70D33CC1C868B964,0x2B67F406A5C0E53520177DA8B5E4491F9C29043C450798A686517BC34A531F98,7.0,unmatched,0,0.0625
2025-02-08T04:11:18,CELL,62.47579422612617,Rj7J7MiX2bWy8sNyWhAUZqRc3zZY8TRXZGtys8upVKgVtEzcMEUatdXDXe94vFkfderbVsWGVdhpBh9AK3GNwAvgqiShTXr2CgXjo6bK,0xEE420C2278A721D1743E53CC3A8F0F4EA588E714AAA6A3C3D2DED9A9D85EAE6F,0x053BA764F3D367F9D65A98135B36907557B91B64F0679C157EBDEFE1B73E2C62,8.0,unmatched,0,0.06247579422612617
2024-12-18T15:41:17,CELL,62.41147615307227,Rj7J7MiX2bWy8sNya9DU4fwU9tvioJtd2tjNpW4RcwhV1dUc7oUWK4znw3Q7HZxtT7PgZsd2bzEWZNQCwRakcuy84sTcwwQ9eNpV31WS,0x9DE2DB64CBBDC4A13FFC16792FBF81C245E01282BA391AC5F315B4EB56C5F542,0xABE70DBC75C8C5A523233353C7A4F7FAF2B311C0F238B1AE62CA32D1757D8994,8.0,unmatched,0,0.06241147615307227
2025-06-29T17:04:43,CELL,62.345,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x56A5329FF35A7931E52D593FD011FE2B630B4A5679D895DAC89D5CFF8283C27E,0xA517820DB317585153705DF8E330FAD62D962160329E647D014D99AC9A74AE1D,7.0,unmatched,0,0.062345
2025-05-27T12:07:41,CELL,62.145,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xA3F785043972BCBDE3A88F8CADEE21FBF30688062F8B3DDF8495FC4452A7D2FE,0xC28E5EA377F74197A9F27A32741E1E7E3FD39251657698EFFAD9514EFDD61B29,8.0,unmatched,0,0.062145000000000006
2025-05-19T03:56:45,CELL,62.13332056266279,Rj7J7MiX2bWy8sNyZyoUAKvhhbAkEe7iqh5hHf1BLf3xAV9VKajAGnyXV8HXRRvnM4mJiVtMVDkyG8tTtq96AzeWnx8kkLksnLHhc3X9,0x2092BED4B9F363F6ACD45F5A57D4D10D2B053C6A71A999AC38441E1C2FC928D3,0xE3E23D7C637693CE8BA20C402AB1F233594BB19E7EFCF6A8C72F1983DA04F43E,7.0,unmatched,0,0.06213332056266279
2024-11-13T12:00:18,CELL,62.10560014675014,Rj7J7MiX2bWy8sNyXEmkC6VGjzCYDm4AzSeSvFmiQS47Qva64h1VkH4tRL2M4VQ7LkQfdQbR78ZhtsjPFEN5jrtVpxCYzoFNWLindcMn,0x10FBC8C34552E5EDE499D0322FD05C3FFA8996FC4D7EEEF1F70E041230482572,0x866E05D4173AEAB0D42084B32C0A9F4DEAE1FC177604040EB62EE5AEAFE1964A,6.0,unmatched,0,0.062105600146750144
2024-10-26T20:25:09,CELL,61.978872383517846,Rj7J7MiX2bWy8sNyXEmkC6VGjzCYDm4AzSeSvFmiQS47Qva64h1VkH4tRL2M4VQ7LkQfdQbR78ZhtsjPFEN5jrtVpxCYzoFNWLindcMn,0x506B5630E93D097028ECDB3401C2EE4F8B9AFC19F7CC4C767CFA3CA00BA2E39D,0xAF0AA0A20496785B5774732C6216FA0F59CD0B4F8F0F087EC43C9613EA474E98,7.0,unmatched,0,0.06197887238351785
2024-11-21T17:23:56,CELL,61.72985915584542,Rj7J7MiX2bWy8sNyWvzTKWNysP3HBKZdp1yrTWoaW91pkvJkPoo1xFyqZExJZGFBa8rTdJAqyGTwxS19JJFZ8gQtg5JYp5c9cU32fYwj,0x59D5905006E1A2B71BAB90C20827587659FC02655687650E833B788BAA8699F7,0x35F5A914F14261D8B15380572D4BAC518977309E68C10D55A9B3AEF185079B18,8.0,unmatched,0,0.06172985915584542
2024-09-27T02:32:56,CELL,61.71758283347802,Rj7J7MiX2bWy8sNyYZeSLFi8934jQb6jwKcYubvV3LBBiut5PmP3nqgKUXcR22X9XWA4ywocMxZETnHcMvBizb9eRYt1ztv8jsLpS5WU,0xFE653593775E4C412D1CDDC89803214AECBFE117AB9307A82DEC29DB9C1188A1,0x724AACB90D895EA0A832301E492D006866107EE0C6C48659213B97F8C013F649,8.0,unmatched,0,0.061717582833478016
2025-02-20T06:11:47,CELL,61.54984844658318,Rj7J7MiX2bWy8sNyZzSczn6k1pBjU5khFFvux7pFcP2zmotydGb6ZEmy4csMMnyfZiV5BpCPzZoRXhAQryf6WQJVmEka11yWhkShT5QU,0x218B3844F2205240D7042BBB24123E11A3588855E64A9956223C4B8A7E8EE798,0x058B00FE20D3ED32B555768C696FB2C4A9B9198DD9DEE40DC3F64C1BD0DED0D9,8.0,unmatched,0,0.06154984844658318
2024-09-23T18:55:23,CELL,61.362991833760915,Rj7J7MiX2bWy8sNyZmNxsSPECMCjdmXjxDgWN2mfrbfjsQ6MJ6RyVmpW2JaE2Korrf4h5qwqavKGVnFuYk3FzsW9MtH7A9j8tyBH7KtM,0x261C2CF293774BF1F6D05217DFFC54AD5C61B5093B00DAAC952F8FED59C7BD48,0xE577F47E89D856A3BCC82D005D19A0B154F803ED480BEA2776256BE0D9EECB6C,7.0,unmatched,0,0.06136299183376091
2025-02-13T19:29:20,CELL,61.0,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xC1856039C1AFD8763830B5EC00AD338CBB928C4AAB5A7FDC53FDD96A5AFC65BC,0xA3AA19958358D9EA13AE06ACF86DD8A7319D2FF99CED0B7C139F392BCB1021C5,6.0,unmatched,0,0.061
2025-01-17T03:32:55,CELL,60.98011451040691,Rj7J7MiX2bWy8sNyaYfLj5StU9FoPhD1KosxbsaHgTJWWJrSQHnWn9hQsQPcCQ8zckiEdAdxeaprAqmyJGPaRxu1yjtBVBjV9fWN5tH5,0x244D62573F2B1A2AFEE7A674C078A66CDB5048AF40B9570A2490B92EC9661452,0x38C96428F904F6F41F6EF56C2E46B5B1E07E11B986055E7E93EF942120398797,6.0,unmatched,0,0.060980114510406906
2025-02-20T11:00:47,CELL,60.88138888232009,Rj7J7MiX2bWy8sNyaETBwq1SFSWhYCSfekUgzerUpeUPtNQUTNkpfabKngX2cVXustpg6SqxTg1bysKQPnFZuVyrinS9ym2fFVFpErYg,0xC5CA2E8610168F98FC29BF4931B50B74CAF4B116650214266057E5A979C03CBB,0xB63D446DDDB652690179BEAC24763C3BD6741859B1E9990C407005FBB13123BB,8.0,unmatched,0,0.06088138888232009
2024-10-21T18:28:20,CELL,60.808067458664816,Rj7J7MiX2bWy8sNyYz7ZDu4jcAfGnkqxsSb26QoPuJH4EcdFDpVv7DAM2XqW3ENkiRPtwFCMByrdG73zNLmMjVvGbcBKHbEYZXyBEYHc,0x659AE6BFD2DD7969C8384E250CE4182E1F7E54EBDD224244C17E3759D3A3A6E3,0xEAC7D3B1A19A53EEB4A3ECEE4DBAA41E51FDF40386B0D0D44AB873289A092AC1,7.0,unmatched,0,0.060808067458664815
2025-04-13T08:32:55,CELL,60.746368542052956,Rj7J7MiX2bWy8sNyXxhNHNzomrrffZGm6LECFzx3Rd2cZxgVA5MNDN2NrmU4Q5PZNSNB775V7VsQw9gkdVb5Ky9WR9dbDaGFtGYgW173,0xC40DAE56CAF704B6F4ED92B7CFB554FE1C107396353D16F748307CA10D2DBC71,0xB653F4D36E14B50961E2BA5B46B0CD7A277B91A8F0EB2E922F2BC18E80BB287E,6.0,unmatched,0,0.06074636854205295
2025-05-18T07:27:46,CELL,60.6550703199301,Rj7J7MiX2bWy8sNyXXD8tViFVReDcr4DcR693DoBQxxiUnuTB6oAwFPWrw3DbQav1iidUpackgWAFrxSqegd1okkeBpacasQ4MaBr8AX,0xE9A6AD3CAD5D09124910300A70FA38B11A486E11CC23DC53E11F1709DE6367B3,0x9D9B2482E15DD5FBF8F19C9B0C7907C4878D16CC08BBB402011168F51D75DBC4,7.0,unmatched,0,0.060655070319930095
2024-11-28T20:11:22,CELL,60.592566824107976,Rj7J7MiX2bWy8sNya9DU4fwU9tvioJtd2tjNpW4RcwhV1dUc7oUWK4znw3Q7HZxtT7PgZsd2bzEWZNQCwRakcuy84sTcwwQ9eNpV31WS,0xB82AEC3421C0B1A9AA9DCA49C962C4C22F4971B824A817566BF4B2E824C8D0D3,0xBF918943131868D16A92D6024A368FA41B0487CE6A57FBDC7B27983D44DF2EDE,7.0,unmatched,0,0.06059256682410798
2025-01-16T10:57:37,CELL,60.573347973255444,Rj7J7MiX2bWy8sNyXMqq3F29UXKCPd2fHWQochqvM8UQfvmA9WJs4yyHszKvawP6dU3SgaEizPkjSFLuEMEVddxcFSr915xgREjGf7Ui,0xE75D149238A75C3B841EA5308A3F49E62E8A03038B49985485F7348D3D2C59D2,0x015B52F46ED46E9EF6A3A6A45634A633E1540ECE29F66D15E7D5050652911F62,6.0,unmatched,0,0.06057334797325544
2025-02-04T05:45:08,CELL,60.5,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x9558028763762328D387C22043E586D9A78727D0F1AC12814FC6D5990573B1BD,0xE9AF25A64A51C1268359A311BA1B1EB7A309D633FB8D220FD959656DC6415103,8.0,unmatched,0,0.0605
2025-05-04T08:53:46,CELL,60.31971060862352,Rj7J7MiX2bWy8sNyYAYpqnnRiwphiWGcFwYHvHEVuAbq54H5821vJPPh1kwreqsUnT416TyFohX7TJ19B48HeReZrpM8LMqr5vZq41Ht,0x91C1412B78CFB037716BCAE7BF544AC21AD1E1FC3D3AC8F88AB5DADB59E15DD4,0x799827BCC9D0371E24B8B7B4E6F7991987477111A46D6F934D53C895E368182A,6.0,unmatched,0,0.06031971060862352
2025-07-28T06:33:51,CELL,60.0,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x988A16A306D30440B308F916460C6B1ECD457B669DF4595054DF906ED6B80F1E,0xE90122574A65CF268C0C90FB42A59133FB8869BF0F6D836E2744E61439FE3991,8.0,unmatched,0,0.06
2025-03-10T00:31:07,CELL,60.0,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xD496C4430D11C96032F2CFED64E509F01997B7824B0ED6CB72739CAA52AAA44B,0x05A495DAEA27A988B64886C6F74FC89903FFA77BD37526C44A05EB36F26A4252,7.0,unmatched,0,0.06
2025-02-19T18:54:15,CELL,60.0,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0x3E637304C2657D97A8D7F65C4F8184D0F4C1F42AD7ED1E456EB54CD3219C0D1A,0xCD1ACD153C56063229C2DE905124F74402D399053822A81D19574938516EF116,7.0,unmatched,0,0.06
2025-02-24T06:46:43,CELL,59.985,Rj7J7MiX2bWy8sNyX38bB86KTFUnSn7sdKDsTFa2RJyQTDWFaebrj6BucT7Wa5CSq77zwRAwevbiKy1sv1RBGTonM83D3xPDwoyGasZ7,0xC8E2FB0988B8B8542E77CA8E7BA4DBF3FC8D1DB3A1E5C0C0D098A339BA6A331B,0x8773F5048A5027931EA14B48293A9D8388D830703D29D954DBB64102F9E3E419,7.0,unmatched,0,0.059985
2025-04-13T08:41:59,CELL,59.91203195495164,Rj7J7MiX2bWy8sNyYAYpqnnRiwphiWGcFwYHvHEVuAbq54H5821vJPPh1kwreqsUnT416TyFohX7TJ19B48HeReZrpM8LMqr5vZq41Ht,0x03B4A2A3BFB31471D643B1587CD94F9DB32427697CDAAF7C9E6CCEECEF3CB39E,0x4DC97E8656145AC47A2569DD75474CA2053C388D6CAE696AE5215F9994C94BCB,6.0,unmatched,0,0.059912031954951636
2025-04-13T08:40:23,CELL,59.833376370825874,Rj7J7MiX2bWy8sNyacG54jFrkbatCoKbQMDJrEVHzxQXe1VWoq8PD1rCvgnBro2mQLSAvtToEpEuLwTAY9kSwT1JRD7nNhBmZUeTsfzY,0x6FBE583F8A09D607E949210F620794063A65CE04077675268557998A3FF52122,0x258671EF8720F093AB9400776F33DEF92A15BE4B4E396C96353AEEFE14CF9BE7,6.0,unmatched,0,0.05983337637082588
